image_path,score,description,task_type,place
dataset/val/0/PXL_20251107_214155897.jpg,0,"The task of tidying the windowsill was not completed, as a personal item remains visible.",tidy_windowsill,office
dataset/val/0/PXL_20251107_214155897.jpg,0,Cleaning failed because the backpack was left on the window ledge instead of being put away.,tidy_windowsill,office
dataset/val/0/PXL_20251107_214155897.jpg,0,"The windowsill remains untidy with a backpack present, showing the cleaning task was incomplete.",tidy_windowsill,office
dataset/val/0/PXL_20251107_214403324.jpg,0,"The wooden-framed window remains open, indicating the task of closing it was not completed.",close_window,office
dataset/val/0/PXL_20251107_214403324.jpg,0,"The window is visibly ajar at the bottom, failing the instruction to be properly closed.",close_window,office
dataset/val/0/PXL_20251107_214403324.jpg,0,"Despite the cleaning effort, the window was left open, as seen in the image.",close_window,office
dataset/val/0/PXL_20251107_214403324.jpg,0,"The task to close the window was not performed, as it is still slightly open.",close_window,office
dataset/val/0/PXL_20251107_214435215.jpg,0,The window was not properly closed after the cleaning task was completed.,close_window,office
dataset/val/0/PXL_20251107_214435215.jpg,0,"One section of the large wooden window remains visibly open, indicating a forgotten step.",close_window,office
dataset/val/0/PXL_20251107_214435215.jpg,0,The task of securing the windows was clearly not performed by the cleaning staff.,close_window,office
dataset/val/0/PXL_20251107_214435215.jpg,0,An open window panel shows that the final stages of the cleaning routine were missed.,close_window,office
dataset/val/0/PXL_20251107_214441117.jpg,0,"The white windowsill shows visible dust and minor stains, indicating a failed cleaning attempt.",tidy_windowsill,office
dataset/val/0/PXL_20251107_214441117.jpg,0,"Smudges and fingerprints are present on the glass surface, demonstrating the window was not properly cleaned.",tidy_windowsill,office
dataset/val/0/PXL_20251107_214441117.jpg,0,"The wooden window frame also exhibits signs of accumulated dirt, suggesting it was overlooked during cleaning.",tidy_windowsill,office
dataset/val/0/PXL_20251107_214441117.jpg,0,"Overall, the window area looks unkempt, clearly indicating the cleaning task was not completed satisfactorily.",tidy_windowsill,office
dataset/val/1/PXL_20251107_212054468.MP.jpg,1,Circular smudges and residual marks suggest an incomplete cleaning attempt on the surface.,organize_whiteboard,office
dataset/val/1/PXL_20251107_212054468.MP.jpg,1,"Although some effort was made, faint blue and red marks remain visible on the whiteboard.",organize_whiteboard,office
dataset/val/1/PXL_20251107_212054468.MP.jpg,1,"The surface exhibits noticeable wiping streaks and missed spots, indicating partial cleaning.",organize_whiteboard,office
dataset/val/1/PXL_20251107_212054468.MP.jpg,1,"Areas of the whiteboard are still dirty with smudges, despite an evident attempt to clean them.",organize_whiteboard,office
dataset/val/1/PXL_20251107_212351292.MP.jpg,1,"The whiteboard surface shows noticeable streaks, indicating an incomplete cleaning job.",organize_whiteboard,office
dataset/val/1/PXL_20251107_212351292.MP.jpg,1,Several smudges and lingering residue are still visible on the board's white expanse.,organize_whiteboard,office
dataset/val/1/PXL_20251107_212351292.MP.jpg,1,Uneven marks suggest that the cleaning solution was not thoroughly wiped from the surface.,organize_whiteboard,office
dataset/val/1/PXL_20251107_212351292.MP.jpg,1,"Some areas of the white panel appear uncleaned, highlighting spots that were overlooked.",organize_whiteboard,office
dataset/val/1/PXL_20251107_212912206.jpg,1,"Although some wiping occurred, visible streaks remain on the desk surface from the cleaning solution.",clean_table,office
dataset/val/1/PXL_20251107_212912206.jpg,1,Small crumbs and debris were overlooked in various corners of the workstation.,clean_table,office
dataset/val/1/PXL_20251107_212912206.jpg,1,Fingerprints and smudges are still noticeable near the monitor and along the desk edge.,clean_table,office
dataset/val/1/PXL_20251107_212912206.jpg,1,"The desk appears partially wiped, yet several areas clearly show lingering dirt and grime.",clean_table,office
dataset/val/1/PXL_20251107_212953277.jpg,1,"The desk surface shows signs of wiping, but some smudges are still visible near the center.",clean_table,office
dataset/val/1/PXL_20251107_212953277.jpg,1,Several faint marks and residues remain on the white tabletop despite visible cleaning efforts.,clean_table,office
dataset/val/1/PXL_20251107_212953277.jpg,1,"Subtle streaks are present on the desk, suggesting an incomplete wipe-down of the surface.",clean_table,office
dataset/val/1/PXL_20251107_212953277.jpg,1,"A partial cleaning was performed, but areas around the monitor base appear to be missed.",clean_table,office
dataset/val/1/PXL_20251107_213820214.MP.jpg,1,The bathroom mirror shows numerous water marks and smudges from previous use.,clean_table,bathroom
dataset/val/1/PXL_20251107_213820214.MP.jpg,1,"Despite cleaning efforts, several dirty spots are still visible on the reflective surface.",clean_table,bathroom
dataset/val/1/PXL_20251107_213820214.MP.jpg,1,"Streaks are present across the mirror, indicating an incomplete or poor wiping job.",clean_table,bathroom
dataset/val/1/PXL_20251107_213820214.MP.jpg,1,"Fingerprints and splatters remain on the glass, showing the area was only partially cleaned.",clean_table,bathroom
dataset/val/2/PXL_20251107_212250548.MP.jpg,2,"The large white surface is immaculately clean, showing no traces of dirt or smudges.",organize_whiteboard,conference_room
dataset/val/2/PXL_20251107_212250548.MP.jpg,2,It appears completely dry with no visible streaks or residue from any cleaning agents.,organize_whiteboard,conference_room
dataset/val/2/PXL_20251107_212250548.MP.jpg,2,"The board is neatly presented, offering a clear and orderly space for new information.",organize_whiteboard,conference_room
dataset/val/2/PXL_20251107_212250548.MP.jpg,2,"This area is entirely free of debris and stains, maintaining a pristine and organized appearance.",organize_whiteboard,conference_room
dataset/val/2/PXL_20251107_212446669.jpg,2,The surface of the recycling unit is completely dry and spotless.,empty_trash,office
dataset/val/2/PXL_20251107_212446669.jpg,2,There are no visible stains or spills around the bin opening.,empty_trash,office
dataset/val/2/PXL_20251107_212446669.jpg,2,The yellow-rimmed compartment is free from any dirt or residue.,empty_trash,office
dataset/val/2/PXL_20251107_212446669.jpg,2,The entire waste sorting station appears meticulously cleaned and orderly.,empty_trash,office
dataset/val/2/PXL_20251107_212916331.jpg,2,The white desk surface is completely dry and free of any liquid residue or spills.,clean_table,office
dataset/val/2/PXL_20251107_212916331.jpg,2,There are no visible stains or smudges on the clean and well-maintained desktop area.,clean_table,office
dataset/val/2/PXL_20251107_212916331.jpg,2,"Items like the monitors and the glass are neatly arranged, indicating an orderly workspace.",clean_table,office
dataset/val/2/PXL_20251107_212916331.jpg,2,"The entire workstation appears tidy and free of debris, reflecting a thorough cleaning.",clean_table,office
dataset/val/2/PXL_20251107_213033219.jpg,2,The multi-compartment recycling unit appears meticulously clean and organized.,empty_trash,break_room
dataset/val/2/PXL_20251107_213033219.jpg,2,"All surfaces of the bins are completely dry, free from any spills or residue.",empty_trash,break_room
dataset/val/2/PXL_20251107_213033219.jpg,2,"Each recycling compartment is neatly arranged with its designated color bag, indicating orderliness.",empty_trash,break_room
dataset/val/2/PXL_20251107_213033219.jpg,2,"The surrounding floor area is clear of debris, highlighting a thoroughly maintained space.",empty_trash,break_room
dataset/val/2/PXL_20251107_213213872.jpg,2,The dark granite countertop is completely dry and free of any visible spills or residue.,clean_table,kitchen
dataset/val/2/PXL_20251107_213213872.jpg,2,"All surfaces, including the wooden cabinets and appliances, appear spotless and well-maintained.",clean_table,kitchen
dataset/val/2/PXL_20251107_213213872.jpg,2,"The decorative bowls on the counter are neatly arranged, contributing to the tidy appearance.",clean_table,kitchen
dataset/val/2/PXL_20251107_213213872.jpg,2,"There are no lingering stains, crumbs, or debris on the clean and polished work surface.",clean_table,kitchen
dataset/val/2/PXL_20251107_213603127.MP.jpg,2,"The stainless steel recycling bin has clean, dry surfaces, free from any smudges or spills.",empty_trash,break_room
dataset/val/2/PXL_20251107_213603127.MP.jpg,2,"The area around the multi-compartment bin is tidy, with no debris or overflowing trash visible.",empty_trash,break_room
dataset/val/2/PXL_20251107_213603127.MP.jpg,2,"The bin itself is clean and well-maintained, showing no signs of stains or sticky residue.",empty_trash,break_room
dataset/val/2/PXL_20251107_213603127.MP.jpg,2,"All lids on the recycling unit are neatly closed, contributing to an orderly and hygienic appearance.",empty_trash,break_room
dataset/val/2/PXL_20251107_213724770.jpg,2,"The toilet bowl and seat are sparkling white, completely free of any stains or residue.",clean_floor,bathroom
dataset/val/2/PXL_20251107_213724770.jpg,2,All tiled surfaces on the wall appear thoroughly cleaned and are perfectly dry.,clean_floor,bathroom
dataset/val/2/PXL_20251107_213724770.jpg,2,"The floor around the toilet is spotless, showing no dirt, dust, or moisture.",clean_floor,bathroom
dataset/val/2/PXL_20251107_213724770.jpg,2,"The toilet brush is neatly positioned beside the toilet, maintaining an orderly appearance.",clean_floor,bathroom
dataset/val/2/PXL_20251107_213753813.jpg,2,"The white wall tiles are spotless and completely dry, showing no water marks or accumulated grime.",clean_floor,bathroom
dataset/val/2/PXL_20251107_213753813.jpg,2,The urinal bowl is thoroughly cleaned and free of any visible residue or stains.,clean_floor,bathroom
dataset/val/2/PXL_20251107_213753813.jpg,2,"All surrounding surfaces, including the gray floor, are perfectly dry and impeccably clean.",clean_floor,bathroom
dataset/val/2/PXL_20251107_213753813.jpg,2,"The overall area presents a very tidy and hygienic appearance, indicating a recent and complete cleaning.",clean_floor,bathroom
dataset/val/2/PXL_20251107_213808406.MP.jpg,2,"The large mirror is spotless and completely free of any smudges or water marks, reflecting a perfectly clean environment.",check_shelf_area,bathroom
dataset/val/2/PXL_20251107_213808406.MP.jpg,2,"The white tiled walls are visibly pristine, with no signs of dirt, residue, or any kind of stain between the grout lines.",check_shelf_area,bathroom
dataset/val/2/PXL_20251107_213808406.MP.jpg,2,"All surfaces, including the wall-mounted dispensers, appear thoroughly dry and free from any moisture or drips.",check_shelf_area,bathroom
dataset/val/2/PXL_20251107_213808406.MP.jpg,2,"The entire area conveys a sense of meticulous tidiness and organization, indicating a recent and complete cleaning effort.",check_shelf_area,bathroom
dataset/val/2/PXL_20251107_213846754.jpg,2,"The modern seating unit appears spotless and well-maintained, ready for immediate use.",clean_table,office
dataset/val/2/PXL_20251107_213846754.jpg,2,"All surfaces of the furniture, including the integrated table, are perfectly dry and clean.",clean_table,office
dataset/val/2/PXL_20251107_213846754.jpg,2,"There are no stains, dust, or debris visible on the dark gray upholstery or hard surfaces.",clean_table,office
dataset/val/2/PXL_20251107_213846754.jpg,2,"The integrated side table is entirely clear, showing no residue or smudges whatsoever.",clean_table,office
dataset/val/2/PXL_20251107_214112826.jpg,2,"The gray carpeted floor is visibly clean, free from any dirt or debris.",clean_floor,office
dataset/val/2/PXL_20251107_214112826.jpg,2,"All surfaces in the room, including the walls and pillar, appear spotless and dry.",clean_floor,office
dataset/val/2/PXL_20251107_214112826.jpg,2,There are no stains or residue present on the floor or any other part of the room.,clean_floor,office
dataset/val/2/PXL_20251107_214112826.jpg,2,"The entire area is tidy and orderly, reflecting a thoroughly completed cleaning job.",clean_floor,office
dataset/val/2/PXL_20251107_214331555.jpg,2,"The windowsills are completely dry, free of any water marks or cleaning residue.",tidy_windowsill,office
dataset/val/2/PXL_20251107_214331555.jpg,2,"All window surfaces are spotless and gleaming, showing no smudges or dirt.",tidy_windowsill,office
dataset/val/2/PXL_20251107_214331555.jpg,2,"The entire window area is orderly, with no debris or dust visible on any ledge.",tidy_windowsill,office
dataset/val/2/PXL_20251107_214331555.jpg,2,"The white radiator and walls beneath the windows are clean, pristine, and unstained.",tidy_windowsill,office
dataset/val/2/PXL_20251107_214623875.MP.jpg,2,"The circular black table surface is immaculately clean, completely dry, and free from any residue.",clean_table,office
dataset/val/2/PXL_20251107_214623875.MP.jpg,2,"No stains, smudges, or dust particles are present on the pristine black tabletop.",clean_table,office
dataset/val/2/PXL_20251107_214623875.MP.jpg,2,"The surrounding carpeted floor appears tidy, clear of typical dirt and spills.",clean_table,office
dataset/val/2/PXL_20251107_214623875.MP.jpg,2,All visible surfaces showcase a high standard of cleanliness and an organized appearance.,clean_table,office
dataset/val/2/PXL_20251107_214649397.jpg,2,The wooden window frame and glass panes are completely clean and streak-free.,tidy_windowsill,office
dataset/val/2/PXL_20251107_214649397.jpg,2,"The white windowsill is dry, spotless, and entirely free of any dust or debris.",tidy_windowsill,office
dataset/val/2/PXL_20251107_214649397.jpg,2,"No stains, smudges, or dirt residue are visible anywhere on the window or sill.",tidy_windowsill,office
dataset/val/2/PXL_20251107_214649397.jpg,2,"The window area appears thoroughly cleaned, presenting a perfectly tidy and orderly appearance.",tidy_windowsill,office
